ds,y,anomaly,trend,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,yhat_lower,yhat_upper,sigma,anomaly_zscore,anomaly_tier,_kpi_id,_kpi,_dimension_name,_dimension_value,_guid,_client_id,_pipeline_id,_start_time,_pipeline_tag,_frequency
2023-08-24,2753.0,False,3331.3414585033174,3331.3414585033174,3331.3414585033174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.415194431349594,15.415194431349594,15.415194431349594,0.0,0.0,0.0,15.415194431349594,15.415194431349594,15.415194431349594,0.0,0.0,0.0,2893.531427246403,2493.972401899573,3293.090452593233,230.9589741889192,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-25,2809.0,False,2992.874018910054,2992.874018910054,2992.874018910054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.984625823072852,9.984625823072852,9.984625823072852,0.0,0.0,0.0,9.984625823072852,9.984625823072852,9.984625823072852,0.0,0.0,0.0,2657.1262209461,2271.073847513472,3043.178594378727,223.15166094371523,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-26,3372.0,False,3107.423030657881,3107.423030657881,3107.423030657881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.899962572584094,8.899962572584094,8.899962572584094,0.0,0.0,0.0,8.899962572584094,8.899962572584094,8.899962572584094,0.0,0.0,0.0,3448.9245486690465,3010.274749129273,3887.57434820882,253.5547974218341,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-27,4551.0,False,3224.1231889553974,3224.1231889553974,3224.1231889553974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.65644246622212,108.65644246622212,108.65644246622212,0.0,0.0,0.0,108.65644246622212,108.65644246622212,108.65644246622212,0.0,0.0,0.0,4516.539329645451,4042.881473121448,4990.197186169455,273.79066851098486,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-28,3970.0,False,3342.9744938026056,3342.9744938026056,3342.9744938026056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.283597900310621,3.283597900310621,3.283597900310621,0.0,0.0,0.0,3.283597900310621,3.283597900310621,3.283597900310621,0.0,0.0,0.0,3555.800297748784,3116.148184545269,3995.4524109522986,254.13416948180023,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-29,2785.0,True,3603.304654976231,3603.304654976231,3603.304654976231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03906778823401,10.03906778823401,10.03906778823401,0.0,0.0,0.0,10.03906778823401,10.03906778823401,10.03906778823401,0.0,0.0,0.0,3232.955396482148,2802.680684328797,3663.230108635499,248.71370644702392,-1.8010885000323156,low,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-30,2980.0,False,3873.394805017317,3873.394805017318,3873.394805017318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.64801937258813,24.64801937258813,24.64801937258813,0.0,0.0,0.0,24.64801937258813,24.64801937258813,24.64801937258813,0.0,0.0,0.0,3280.0735365066025,2860.9862750907523,3699.1607979224527,242.2469719166764,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-08-31,4037.0,False,4153.244943925862,4153.244943925862,4153.244943925862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.415194431338174,15.415194431338174,15.415194431338174,0.0,0.0,0.0,15.415194431338174,15.415194431338174,15.415194431338174,0.0,0.0,0.0,3662.604495837173,3228.9154771477693,4096.293514526577,250.68729404011785,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-01,4080.0,False,4442.8550717018725,4442.8550717018725,4442.8550717018725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.984625823097476,9.984625823097476,9.984625823097476,0.0,0.0,0.0,9.984625823097476,9.984625823097476,9.984625823097476,0.0,0.0,0.0,4031.602256277428,3552.2309816821694,4510.973530872686,277.09322230939785,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-02,5597.0,False,4742.230234704194,4742.230234704194,4742.230234704194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.790893595471758,8.790893595471758,8.790893595471758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.38137611290987,35.38137611290987,35.38137611290987,8.790893595471758,8.790893595471758,8.790893595471758,8.899962572615372,8.899962572615372,8.899962572615372,0.0,0.0,0.0,5596.846940983185,5046.495415803574,6147.198466162796,318.1222688899484,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-03,6535.0,False,5051.365710339199,5051.365710339199,5051.365710339199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431850747320383,0.431850747320383,0.431850747320383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.38816680820032,95.38816680820032,95.38816680820032,0.431850747320383,0.431850747320383,0.431850747320383,108.65644246616348,108.65644246616348,108.65644246616348,0.0,0.0,0.0,6535.048536053871,5912.576183823816,7157.520888283925,359.8106082254648,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-04,6833.0,False,5370.261498606882,5370.261498606882,5370.261498606882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2316162660444,57.2316162660444,57.2316162660444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.93240694758758,87.93240694758758,87.93240694758758,57.2316162660444,57.2316162660444,57.2316162660444,3.2835979002859723,3.2835979002859723,3.2835979002859723,0.0,0.0,0.0,6832.559242006844,6212.660685811352,7452.457798202337,358.3228648528858,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-05,5413.0,False,5698.920012295763,5698.920012295763,5698.920012295763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5624286190314487,1.5624286190314487,1.5624286190314487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.680555346788729,3.680555346788729,3.680555346788729,1.5624286190314487,1.5624286190314487,1.5624286190314487,10.039067788170213,10.039067788170213,10.039067788170213,0.0,0.0,0.0,5412.944284975136,4880.762675614634,5945.125894335638,307.61942737601294,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-06,2849.0,False,6037.338979829274,6037.338979829274,6037.338979829274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.5207414099302,374.5207414099302,374.5207414099302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.32697153325,591.32697153325,591.32697153325,374.5207414099302,374.5207414099302,374.5207414099302,24.648019372636185,24.648019372636185,24.648019372636185,0.0,0.0,0.0,2849.7553278827427,2457.0682472827457,3242.44240848274,226.9867517919057,0.0,0,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-07,2257.0,True,6385.518401207417,6385.518401207417,6385.518401207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.41519443136055,15.41519443136055,15.41519443136055,0.0,0.0,0.0,15.41519443136055,15.41519443136055,15.41519443136055,0.0,0.0,0.0,5773.449706763078,5211.58334085703,6335.316072669127,324.7782461884676,-10.827232882840606,high,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-08,1665.0,True,6743.458276430186,6743.458276430186,6743.458276430186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.984625823122094,9.984625823122094,9.984625823122094,0.0,0.0,0.0,9.984625823122094,9.984625823122094,9.984625823122094,0.0,0.0,0.0,6234.478904873947,5650.762525969228,6818.195283778666,337.40831150561814,-13.542875943048193,high,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-09,2383.0,True,7111.158637814579,7111.158637814579,7111.158637814579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.899962572646645,8.899962572646645,8.899962572646645,0.0,0.0,0.0,8.899962572646645,8.899962572646645,8.899962572646645,0.0,0.0,0.0,7623.204884184305,6963.013962340345,8283.395806028266,381.6132496207865,-13.731716310666776,high,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-10,2928.0,True,7488.61945473681,7488.61945473681,7488.61945473681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.65644246617045,108.65644246617045,108.65644246617045,0.0,0.0,0.0,108.65644246617045,108.65644246617045,108.65644246617045,0.0,0.0,0.0,9401.367634265876,8683.064676283051,10119.670592248702,415.2040219553907,-15.59081148535062,high,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-11,2590.0,True,7875.840727196882,7875.840727196882,7875.840727196882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2835979004011424,3.2835979004011424,3.2835979004011424,0.0,0.0,0.0,3.2835979004011424,3.2835979004011424,3.2835979004011424,0.0,0.0,0.0,8200.752023380359,7557.530609773028,8843.97343698769,371.8042853221568,-15.090606119611609,high,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-12,2057.0,True,8272.822455194795,8272.822455194795,8272.822455194795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.039067788162594,10.039067788162594,10.039067788162594,0.0,0.0,0.0,10.039067788162594,10.039067788162594,10.039067788162594,0.0,0.0,0.0,7706.488638724392,7076.176475497395,8336.80080195139,364.3422908826576,-15.505991975397396,high,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-13,2022.0,True,8679.56466755011,8679.56466755011,8679.56466755011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.648019372531664,24.648019372531664,24.648019372531664,0.0,0.0,0.0,24.648019372531664,24.648019372531664,24.648019372531664,0.0,0.0,0.0,7779.152520077444,7132.755671763747,8425.54936839114,373.6397967131195,-15.408295825880089,high,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-14,1969.0,True,9096.067336810016,9096.067336810016,9096.067336810016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.415194431311598,15.415194431311598,15.415194431311598,0.0,0.0,0.0,15.415194431311598,15.415194431311598,15.415194431311598,0.0,0.0,0.0,8362.569594893639,7681.140783158955,9043.998406628323,393.8894865518408,-16.231886895138455,high,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-15,1958.0,True,9522.330462974513,9522.330462974513,9522.330462974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.984625823036948,9.984625823036948,9.984625823036948,0.0,0.0,0.0,9.984625823036948,9.984625823036948,9.984625823036948,0.0,0.0,0.0,8915.624220903086,8228.913048088845,9602.335393717329,396.9428744590988,-17.528023976709534,high,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-16,2415.0,True,9958.354090385554,9958.354090385554,9958.354090385554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.899962572456566,8.899962572456566,8.899962572456566,0.0,0.0,0.0,8.899962572456566,8.899962572456566,8.899962572456566,0.0,0.0,0.0,10562.666443449512,9803.84649000552,11321.486396893504,438.6242505456596,-18.57550382431799,high,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-17,2809.0,True,10404.13817666441,10404.13817666441,10404.13817666441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.6564424661774,108.6564424661774,108.6564424661774,0.0,0.0,0.0,108.6564424661774,108.6564424661774,108.6564424661774,0.0,0.0,0.0,12639.272120730731,11802.77546349091,13475.768777970552,483.5240793293761,-20.330470685896,high,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-18,2305.0,True,10859.68272181109,10859.68272181109,10859.68272181109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2835979003764937,3.2835979003764937,3.2835979003764937,0.0,0.0,0.0,3.2835979003764937,3.2835979003764937,3.2835979003764937,0.0,0.0,0.0,11240.637241992192,10477.521856186831,12003.75262779755,441.1071594250628,-20.25729361010341,high,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-19,1865.0,True,11324.98772582558,11324.98772582558,11324.98772582558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.039067788154966,10.039067788154966,10.039067788154966,0.0,0.0,0.0,10.039067788154966,10.039067788154966,10.039067788154966,0.0,0.0,0.0,10660.660959723597,9894.28376011386,11427.038159333331,442.9926009304832,-19.855096769672365,high,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
2023-09-20,1757.0,True,11800.053188707929,11793.147384717477,11815.999987079496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6480193725797,24.6480193725797,24.6480193725797,0.0,0.0,0.0,24.6480193725797,24.6480193725797,24.6480193725797,0.0,0.0,0.0,10746.094811673098,9961.405873377376,11530.78374996882,453.5774209801869,-19.81821491962176,high,ff8811ca-f4c9-4b3f-85c4-9e1d8a86593a,total_orders,,,7e2ba566-7fa7-4af2-9193-de1705cef021,trueclassic,trueclassic_trueclassic_blotout_kpi_set1_d,2023-09-22 12:58:33.167354,trueclassic_blotout_kpi_set1,d
